sec,hr,ve,vo2,vco2,fat,cho,rer
339.0,178.0,142.851,4093.0943606,4802.9472179,0.0,30595.0,1.1734269466477545
341.0,178.0,140.219,4008.9711606,4634.3428938,0.0,29855.0,1.1559930735711264
342.0,178.0,145.381,4238.0316606,4833.0604673,0.0,31456.0,1.1404021617468896
343.0,178.0,148.174,4078.9711676,4672.1628344,0.0,30308.0,1.1454267859287233
345.0,178.0,150.0,4191.8801834,4808.5591284,0.0,31158.0,1.1471127317622465
346.0,178.0,155.136,4160.2827599,4807.0730508,0.0,30979.0,1.155467867985864
347.0,178.0,155.806,4198.2623461,4801.7624958,0.0,31183.0,1.143749985100532
349.0,179.0,145.468,4118.7824026,4736.589725,0.0,30634.0,1.1499975628744084
350.0,179.0,150.475,4179.9856805,4881.0449175,0.0,31206.0,1.1677180953682458
351.0,179.0,142.138,4126.8742234,4767.9751649,0.0,30729.0,1.155347826658942
353.0,179.0,141.191,4079.1903164,4642.4751484,0.0,30262.0,1.1380874115471804
354.0,179.0,151.023,4356.3961047,4946.4829205,0.0,32301.0,1.135452975720773
356.0,180.0,138.335,4078.7855725,4737.8142766,0.0,30411.0,1.1615747364959084
357.0,180.0,147.021,4332.4763695,5054.4237055,0.0,32337.0,1.1666361855040697
359.0,180.0,144.131,4225.4101673,4775.8985827,0.0,31295.0,1.1302804683105492
360.0,180.0,144.414,4318.563176,4884.9456608,0.0,31991.0,1.1311506771390116
361.0,180.0,132.766,3980.9085448,4510.3266785,0.0,29501.0,1.1329892731124265
363.0,180.0,149.405,4307.0822646,4874.4181989,0.0,31910.0,1.1317216387908229
364.0,180.0,146.744,4094.5329436,4682.2574708,0.0,30412.0,1.1435388444288008
366.0,180.0,99.161,3459.1658862,3975.9545023,0.0,25725.0,1.1493968873136953
367.0,180.0,154.889,4698.7319875,5288.7256208,0.0,34765.0,1.125564436292505
368.0,180.0,158.308,4536.0717471,5142.5271454,0.0,33620.0,1.133696165341238
370.0,180.0,161.405,4418.8608963,5066.0152873,0.0,32841.0,1.1464527637749076
371.0,180.0,148.986,4224.0265059,4746.0066107,0.0,31240.0,1.1235740599806636
373.0,180.0,147.284,4192.0579309,4628.7950977,0.0,30875.0,1.1041820447138324
374.0,180.0,151.745,4304.751358,4778.7252842,0.0,31745.0,1.1101048322614873
376.0,180.0,153.386,4416.6634428,4919.609959,0.0,32597.0,1.113874766034052
377.0,180.0,149.035,4343.413841,4851.1478784,0.0,32077.0,1.11689745807945
378.0,180.0,154.093,4346.1089224,4863.1257445,0.0,32111.0,1.1189608524156578
380.0,180.0,152.044,4165.8794642,4781.4511546,0.0,30969.0,1.1477651227525885
381.0,181.0,154.87,4500.2223632,5044.1727984,0.0,33263.0,1.1208719017193651
382.0,181.0,152.977,4228.7785596,4743.2770472,0.0,31262.0,1.1216659799865865
384.0,181.0,146.282,4230.4993499,4776.7972533,0.0,31325.0,1.1291331963951048
385.0,181.0,147.113,4144.936487,4648.1878092,0.0,30641.0,1.1214135183442195
386.0,181.0,154.754,4382.5214375,4895.0871424,0.0,32366.0,1.1169568049374774
388.0,181.0,162.609,4405.2500756,4942.9003778,0.0,32569.0,1.1220476233978094
389.0,181.0,154.331,4286.9318041,4848.2893161,0.0,31755.0,1.130946219266451
390.0,181.0,155.504,4317.8261973,4875.1008617,0.0,31971.0,1.1290637091294855
