sec,hr,ve,vo2,vco2,fat,cho,phases,rer
866.0,0,184.516,4604.3855914,4661.199518,0,33242,NONE,1.0123390896509876
867.0,0,189.588,4837.256826,4869.4685104,0,34879,NONE,1.0066590808713864
868.0,0,186.522,4581.8759453,4632.6293368,0,33070,NONE,1.0110769894484073
869.0,0,182.041,4476.0030074,4559.1664187,0,32359,NONE,1.0185798381195252
870.0,0,180.371,4472.9944301,4584.2167836,0,32382,NONE,1.0248653011395576
871.0,0,174.766,4298.1069416,4373.7937182,0,31066,NONE,1.0176093283923329
871.0,0,177.319,4515.3632847,4580.5924755,0,32614,NONE,1.0144460559842492
872.0,0,183.551,4873.9831105,4944.0729445,0,35204,NONE,1.0143804014931863
873.0,0,193.085,4993.1596575,5004.2736525,0,35968,NONE,1.002225844107209
874.0,0,189.677,4835.0369211,4943.3797579,0,34984,NONE,1.0224078613189476
875.0,0,179.106,4526.1312853,4577.438716,0,32669,NONE,1.0113358246736317
876.0,0,185.053,4826.8640504,4805.6355608,521,34199,NONE,0.9956020121183564
877.0,0,190.454,5054.9190033,5064.3940939,0,36410,NONE,1.0018744297571958
878.0,0,184.182,4780.8330618,4771.218922,236,34171,NONE,0.9979890241563087
879.0,0,186.064,4758.4268546,4757.2500786,29,34230,NONE,0.9997526964192246
880.0,0,181.898,4477.9379331,4582.0696095,0,32406,NONE,1.0232543813593933
881.0,0,181.239,4493.1037044,4582.158355,0,32491,NONE,1.0198202971618016
882.0,0,178.875,4533.5717388,4606.6577356,0,32757,NONE,1.0161210632611153
883.0,0,177.796,4654.5274662,4672.2863759,0,33541,NONE,1.0038154055011943
884.0,0,190.352,4769.4429705,4865.1112054,0,34492,NONE,1.0200585761254988
885.0,0,187.113,4723.9034457,4804.6599951,0,34140,NONE,1.0170953005979642
886.0,0,195.284,4770.1678644,4936.5040211,0,34609,NONE,1.0348700845396603
887.0,0,190.404,4555.6717476,4736.0093132,0,33086,NONE,1.0395852852425125
888.0,0,186.695,4556.6535482,4808.6153159,0,33207,NONE,1.0552953532751097
889.0,0,188.188,4630.6506779,4854.7085367,0,33696,NONE,1.0483858261797476
890.0,0,186.99,4543.3873497,4764.393149,0,33062,NONE,1.0486433980397012
891.0,0,191.87,4571.8728501,4781.1900217,0,33249,NONE,1.045783681756465
892.0,0,180.306,4409.9294787,4641.577007,0,32118,NONE,1.0525286241920329
892.0,0,182.553,4365.859025,4611.6122891,0,31823,NONE,1.056289784597431
893.0,0,188.845,4613.6565046,4874.8010169,0,33632,NONE,1.056602504334605
894.0,0,188.25,4546.9793713,4834.4594917,0,33194,NONE,1.0632244171184373
895.0,0,182.935,4317.921477,4571.3518283,0,31490,NONE,1.0586926725393069
896.0,0,186.061,4688.640011,4973.8266432,0,34210,NONE,1.060825022081227
897.0,0,189.649,4737.4177081,5009.769558,0,34541,NONE,1.0574895157406818
898.0,0,179.688,4418.310898,4707.9029605,0,32271,NONE,1.0655436136535994
899.0,0,186.562,4558.5995412,4804.2869296,0,33211,NONE,1.0538953654909826
901.0,0,100.712,3360.3638703,3467.9935066,0,24365,NONE,1.0320291612617507
902.0,0,185.825,5047.2173107,5213.6376036,0,36604,NONE,1.0329726823030172
905.0,0,182.824,6040.2702943,4931.2380156,26152,15581,NONE,0.8163936008382676
906.0,0,189.786,4798.845462,4982.4446239,0,34843,NONE,1.0382590277919643
908.0,0,181.107,4299.3758123,4628.5778183,0,31477,NONE,1.076569720901856
910.0,0,172.935,4192.8437057,4527.5202475,0,30719,NONE,1.0798208961009017
911.0,0,170.564,4102.4262616,4479.825081,0,30135,NONE,1.0919940531125625
912.0,0,171.218,4115.1118484,4496.9210575,0,30234,NONE,1.0927822190904608
913.0,0,169.833,3921.0491674,4346.153059,0,28905,NONE,1.1084158533727038
914.0,0,168.321,3931.8547456,4443.2190153,0,29119,NONE,1.1300567550905205
915.0,0,163.179,3713.4360466,4239.282205,0,27570,NONE,1.1416063591243109
916.0,0,161.179,3546.2668615,4124.5747029,0,26449,NONE,1.1630751051700006
917.0,0,177.657,3640.3138451,4355.2803056,0,27343,NONE,1.196402423231275
918.0,0,173.304,3594.766842,4356.4373939,0,27089,NONE,1.2118831583180605
920.0,0,156.737,3168.891333,3896.3425521,0,23968,NONE,1.2295601655773154
921.0,0,151.8,3211.4626966,3952.6135823,0,24297,NONE,1.230782965807033
922.0,0,159.128,3412.4117225,4182.024077,0,25788,NONE,1.2255332641795542
923.0,0,154.591,3177.0180616,3942.7531778,0,24087,NONE,1.2410232177951053
924.0,0,161.009,3365.2383496,4242.791201,0,25620,NONE,1.2607698950965265
926.0,0,34.213,163.6873603,227.4786331,0,1280,NONE,1.3897141030503868
926.0,0,128.168,3807.8379671,4487.5945452,0,28493,NONE,1.178515100687883
927.0,0,170.121,3745.8411643,4826.2551373,0,28681,NONE,1.288430268559425
929.0,0,163.096,3332.4730285,4399.1490441,0,25683,NONE,1.3200854159891364
930.0,0,165.95,3168.763067,4317.0963922,0,24634,NONE,1.3623916654289887
931.0,0,148.781,2719.3222658,3762.5256725,0,21232,NONE,1.3836262512244384
932.0,0,159.246,2783.2262191,3959.5181747,0,21902,NONE,1.4226361290820164
934.0,0,154.623,2613.3794909,3812.1316833,0,20715,NONE,1.4586980943923962
935.0,0,153.387,2508.2787084,3770.2415384,0,20059,NONE,1.5031190615994148
936.0,0,156.677,2507.1688549,3832.9482584,0,20152,NONE,1.5287954183496268
937.0,0,156.85,2446.3141014,3792.1518589,0,19745,NONE,1.5501492047688363
939.0,0,159.818,2464.8747738,3759.2937743,0,19797,NONE,1.5251459482886611
940.0,0,160.574,2326.7647107,3636.8612611,0,18828,NONE,1.563055019863122
941.0,0,159.0,2226.8265579,3541.8668528,0,18116,NONE,1.5905445532947764
942.0,0,153.333,2093.9700933,3385.2249576,0,17122,NONE,1.61665391899893
943.0,0,152.136,2074.7511058,3385.3657593,0,17014,NONE,1.631697291225032
945.0,0,146.693,2042.9062483,3298.5215967,0,16698,NONE,1.61462210977369
946.0,0,143.712,1985.6372234,3226.8878098,0,16263,NONE,1.6251144830346254
947.0,0,138.493,1929.8646205,3166.1044079,0,15853,NONE,1.640583683574503
948.0,0,140.268,1942.4715334,3179.8972702,0,15946,NONE,1.6370367418636376
950.0,0,126.175,1824.4040677,2944.2407024,0,14910,NONE,1.6138095471973826
951.0,0,133.674,1930.4252283,3070.3203103,0,15705,NONE,1.5904891136362902
952.0,0,131.364,1929.3074103,3022.6301706,0,15623,NONE,1.5666918369063811
954.0,0,125.439,1881.3915176,2908.8700028,0,15174,NONE,1.5461268829949355
956.0,0,103.123,1671.6034124,2630.979363,0,13555,NONE,1.5739255755781083
957.0,0,85.988,1454.7249273,2202.0836428,0,11658,NONE,1.513745727095715
959.0,0,122.206,2032.2484861,3033.7833878,0,16219,NONE,1.4928210839128253
960.0,0,125.824,1986.0297059,2958.7428093,0,15840,NONE,1.4897777211037233
961.0,0,129.985,1982.7082572,2993.7672015,0,15877,NONE,1.5099383334025285
964.0,0,70.282,1271.1850143,1923.1400679,0,10185,NONE,1.5128718843173357
965.0,0,120.336,2103.7123866,3048.4016824,0,16643,NONE,1.4490581991233116
967.0,0,120.042,1931.0873373,2804.4927313,0,15287,NONE,1.45228684230366
968.0,0,123.429,1849.5697849,2752.7130306,0,14747,NONE,1.4882990915364838
969.0,0,124.36,1772.0445751,2632.6672021,0,14122,NONE,1.4856664663480226
971.0,0,120.0,1714.8223925,2561.7934635,0,13688,NONE,1.4939118329130403
972.0,0,113.027,1628.364449,2429.885399,0,12994,NONE,1.4922245449980345
974.0,0,113.176,1688.4132672,2496.5881354,0,13437,NONE,1.4786593921642457
975.0,0,105.689,1551.4663055,2306.1272606,0,12366,NONE,1.486417882505538
977.0,0,99.745,1453.9060988,2161.8616762,0,11590,NONE,1.486933494525073
979.0,0,102.038,1528.3792123,2248.4129451,0,12145,NONE,1.471109347081768
980.0,0,102.755,1497.2761742,2198.1612285,0,11891,NONE,1.468106730326144
982.0,0,100.906,1511.5371361,2200.6509274,0,11975,NONE,1.455902653558364
983.0,0,99.444,1474.8495312,2120.8999717,0,11642,NONE,1.4380449848157366
985.0,0,102.278,1620.2830067,2301.1497487,0,12745,NONE,1.4202147027306722
986.0,0,99.654,1542.755499,2168.2054329,0,12099,NONE,1.4054109250010196
989.0,0,46.244,724.6512846,1006.1525467,0,5663,NONE,1.388464449152789
991.0,0,96.494,1825.1083001,2366.9942475,0,13999,NONE,1.2969061876329802
992.0,0,101.288,1756.7672086,2290.1669885,0,13494,NONE,1.3036257605952677
994.0,0,95.747,1586.1337592,2099.069676,0,12233,NONE,1.3233875540602011
996.0,0,91.2,1469.3117839,1969.6365175,0,11372,NONE,1.3405163826236977
998.0,0,88.246,1453.5299565,1955.2762041,0,11260,NONE,1.3451915423939182
999.0,0,92.89,1567.8346465,2041.6963901,0,12039,NONE,1.3022396173332682
1001.0,0,99.841,1668.6234547,2172.0804847,0,12812,NONE,1.3017199767760164
1002.0,0,100.76,1634.1731928,2135.0593039,0,12559,NONE,1.3065073599951664
1004.0,0,98.5,1522.9022586,2009.3283107,0,11735,NONE,1.319407269477143
1005.0,0,90.616,1342.418789,1790.7922529,0,10376,NONE,1.3340041629140218
1007.0,0,87.9,1264.2576763,1668.5855818,0,9743,NONE,1.319814475387101
1009.0,0,61.942,910.4920993,1399.2383554,0,7330,NONE,1.536793516907786
1010.0,0,88.68,1993.2893734,1683.2524422,7358,6503,NONE,0.8444596477875348
1012.0,0,82.76,1122.3101025,1584.2852801,0,8812,NONE,1.411628815040449
1013.0,0,83.806,1241.0896577,1721.2994633,0,9696,NONE,1.3869259586691984
1015.0,0,80.178,1231.0634092,1662.2273366,0,9547,NONE,1.350236977378923
