sec,hr,ve,vo2,vco2,fat,cho,phases,rer
392.0,0,168.31,3069.3267368,4393.0008534,0,24196,RECOVERY,1.4312587841267197
393.0,0,159.714,2890.3932124,4139.8388021,0,22790,RECOVERY,1.432275298855459
394.0,0,159.659,2842.1582635,4086.1111385,0,22434,RECOVERY,1.4376789607304006
396.0,0,148.962,2643.3851568,3822.8125236,0,20901,RECOVERY,1.4461806724479676
397.0,0,156.148,2713.1011311,3960.0821898,0,21510,RECOVERY,1.4596146617632435
398.0,0,152.22,2598.9360255,3818.497284,0,20644,RECOVERY,1.4692540510939944
400.0,0,108.919,2038.1052613,3066.0071531,0,16303,RECOVERY,1.504341905846588
401.0,0,149.053,2582.9564841,3805.421586,0,20534,RECOVERY,1.4732813384294985
403.0,0,87.663,1797.6504771,2690.1463099,0,14357,RECOVERY,1.4964790676326518
404.0,0,164.708,2825.5729376,4255.8809624,0,22610,RECOVERY,1.5062010630717897
406.0,0,153.832,2515.8815308,3805.6277036,0,20157,RECOVERY,1.512641854161506
407.0,0,155.95,2471.7125595,3750.3196278,0,19822,RECOVERY,1.5172960194686422
408.0,0,155.237,2359.0329667,3573.47187,0,18909,RECOVERY,1.514803701534893
409.0,0,139.727,2145.1715702,3287.7087363,0,17255,RECOVERY,1.5326087581859376
411.0,0,142.031,2106.658894,3271.745043,0,17013,RECOVERY,1.5530492631333412
412.0,0,131.793,2019.3198732,3151.3319789,0,16332,RECOVERY,1.560590781442719
413.0,0,145.431,2187.9366016,3374.3329569,0,17632,RECOVERY,1.5422443933852603
415.0,0,138.451,2050.9711497,3229.7924569,0,16634,RECOVERY,1.574762500863276
416.0,0,139.843,2052.3649774,3260.4628218,0,16691,RECOVERY,1.5886369421146798
417.0,0,126.045,1976.5444972,3021.7836713,0,15887,RECOVERY,1.5288214738300605
419.0,0,121.746,1973.8025861,2942.2294189,0,15745,RECOVERY,1.4906401681809005
420.0,0,102.462,1588.016751,2319.6908598,0,12593,RECOVERY,1.4607470974970842
