sec,hr,ve,vo2,vco2,fat,cho,phases,rer
460.0,0,180.611,4804.6564939,5085.8771158,0,35039,NONE,1.0585308486167613
461.0,0,191.64,5009.2840965,5339.0524616,0,36589,NONE,1.0658314359392016
462.0,0,189.959,5012.1866009,5312.2002253,0,36563,NONE,1.0598568346090964
463.0,0,173.167,4647.7462477,4924.2318315,0,33902,NONE,1.0594880979005303
464.0,0,180.364,4827.3600552,5070.2915352,0,35142,NONE,1.0503238783148807
465.0,0,186.189,5001.4769547,5254.2427981,0,36411,NONE,1.050538240141739
466.0,0,188.755,4943.6403276,5206.6664759,0,36011,NONE,1.0532049523974354
467.0,0,198.688,5123.024342,5444.1631106,0,37394,NONE,1.0626853879977134
468.0,0,195.064,4925.2190165,5251.8091448,0,35979,NONE,1.066309767587165
469.0,0,198.0,4925.7455027,5278.889245,0,36025,NONE,1.0716934608388575
470.0,0,186.0,4619.7856124,4953.8163974,0,33792,NONE,1.0723043909447714
471.0,0,194.562,4948.7772932,5287.8484571,0,36168,NONE,1.068516149305387
472.0,0,180.891,4612.5506545,4941.8833106,0,33732,NONE,1.0713992497358709
472.0,0,189.155,4866.7078499,5200.8351849,0,35570,NONE,1.068655720726459
473.0,0,184.082,4708.6876982,4930.8814105,0,34255,NONE,1.0471880333845327
474.0,0,177.871,4669.8759919,4824.332607,0,33868,NONE,1.0330750999315417
475.0,0,186.306,4896.5877289,5077.8142613,0,35542,NONE,1.0370107802481283
476.0,0,191.939,5061.8274038,5253.9589599,0,36749,NONE,1.0379569552205126
477.0,0,187.5,4798.9697151,4991.7398177,0,34858,NONE,1.040169060036667
478.0,0,190.242,4995.048996,5205.7220513,0,36298,NONE,1.042176374139414
479.0,0,186.126,4833.001225,5020.7353986,0,35095,NONE,1.0388442222254972
480.0,0,187.224,4839.6555321,5062.4079489,0,35198,NONE,1.0460265023662427
481.0,0,181.08,4622.2293441,4810.2231186,0,33578,NONE,1.0406716673935623
482.0,0,194.17,4917.301127,5173.6194406,0,35811,NONE,1.0521258118996626
483.0,0,192.647,4831.7245095,5109.5892162,0,35229,NONE,1.0575083919113497
484.0,0,199.806,4925.8688395,5173.0267804,0,35858,NONE,1.050175501815653
485.0,0,181.92,4550.8685057,4804.607031,0,33168,NONE,1.05575606611841
486.0,0,189.375,4807.0366366,5092.2245245,0,35062,NONE,1.059327171698386
487.0,0,179.938,4638.3677652,4873.6600929,0,33769,NONE,1.0507273980009333
488.0,0,190.25,4906.8058178,5189.1873561,0,35776,NONE,1.0575489531857218
489.0,0,192.306,5066.3948979,5282.508886,0,36820,NONE,1.0426563646251852
490.0,0,187.423,4921.443327,5197.2544676,0,35871,NONE,1.0560427342700152
491.0,0,189.959,5019.0135295,5286.4248208,0,36560,NONE,1.0532796514152134
492.0,0,185.94,4950.3487208,5210.1122873,0,36054,NONE,1.052473791474234
493.0,0,188.351,4953.7541033,5206.5541627,0,36067,NONE,1.0510320161494482
494.0,0,187.347,4883.5536493,5117.3688278,0,35532,NONE,1.0478780812684456
495.0,0,191.125,4995.3614502,5254.9247024,0,36378,NONE,1.0519608550427533
496.0,0,187.423,4876.7458306,5171.8669693,0,35580,NONE,1.0605159975425027
498.0,0,102.542,3574.9834993,3703.365998,0,25943,NONE,1.0359113541992957
499.0,0,198.253,5798.5746334,5985.257259,0,42045,NONE,1.0321945714942948
500.0,0,192.306,5363.1002981,5555.4722141,0,38919,NONE,1.0358695354006622
501.0,0,203.368,5337.2736831,5586.3591086,0,38823,NONE,1.0466690374692058
502.0,0,199.92,5142.1154823,5448.9243192,0,37509,NONE,1.0596658783638926
503.0,0,199.8,5033.4768082,5360.3274922,0,36759,NONE,1.0649353710078746
504.0,0,189.706,4785.5503178,5129.2960488,0,35000,NONE,1.07182992721264
505.0,0,196.158,5012.1030292,5254.9839312,0,36472,NONE,1.048458880550739
506.0,0,178.114,4657.2721615,4857.750095,0,33850,NONE,1.0430462138668382
507.0,0,191.939,4881.259689,5079.6978774,0,35459,NONE,1.0406530692983171
508.0,0,192.306,4884.953992,5102.8098511,0,35517,NONE,1.044597320559575
509.0,0,194.94,5046.0986114,5274.6795437,0,36694,NONE,1.045298546442116
510.0,0,196.347,5013.3828719,5295.3945579,0,36543,NONE,1.0562517751398313
511.0,0,195.212,4900.2085967,5176.4075626,0,35719,NONE,1.056364736408569
511.0,0,198.75,4857.1945849,5150.5121161,0,35436,NONE,1.060388260357504
512.0,0,194.364,4843.958481,5167.2679909,0,35389,NONE,1.066744897002762
513.0,0,196.347,4945.019646,5265.2572467,0,36111,NONE,1.0647596215232509
514.0,0,189.18,4688.7389317,4975.5371394,0,34213,NONE,1.0611674507533342
515.0,0,191.629,4881.6222488,5162.9689221,0,35593,NONE,1.057633847717152
516.0,0,194.716,4884.2648458,5168.7414327,0,35617,NONE,1.0582434810316688
517.0,0,199.404,4928.9294367,5247.6169902,0,35993,NONE,1.0646565461309112
518.0,0,200.312,5024.5514224,5346.3227052,0,36686,NONE,1.0640398029096705
519.0,0,199.468,5054.5173598,5351.7886106,0,36863,NONE,1.058812984433347
520.0,0,189.089,4780.874105,5051.541967,0,34851,NONE,1.0566147227589462
521.0,0,193.361,4995.365863,5282.7607846,0,36422,NONE,1.057532306838363
522.0,0,188.939,4843.9617952,5181.4329125,0,35411,NONE,1.0696684101915108
523.0,0,194.5,4902.3965473,5215.4469782,0,35793,NONE,1.0638566113286805
524.0,0,193.958,4935.5371438,5195.0000366,0,35947,NONE,1.0525703454842674
525.0,0,189.735,4838.6044139,5134.9310125,0,35307,NONE,1.0612421626675523
526.0,0,188.667,4900.0200284,5197.2831465,0,35751,NONE,1.0606656945026949
527.0,0,189.735,4923.9883848,5220.9081776,0,35923,NONE,1.060300668806728
528.0,0,181.333,4663.5131148,4939.9958792,0,34015,NONE,1.0592863700806503
529.0,0,189.216,4961.8037979,5256.6352866,0,36192,NONE,1.0594202231101484
530.0,0,189.36,4889.818591,5117.5128247,0,35567,NONE,1.0465649654404532
531.0,0,191.449,4827.8234511,5118.7545172,0,35221,NONE,1.0602613308143471
532.0,0,195.446,4954.2727711,5260.5784137,0,36156,NONE,1.0618265599719878
533.0,0,197.204,4976.3676729,5298.6147248,0,36340,NONE,1.0647554748928367
534.0,0,197.567,5061.1543146,5262.2995906,0,36759,NONE,1.0397429644497802
535.0,0,198.061,5035.8800969,5273.6771416,0,36635,NONE,1.04722055333414
536.0,0,205.074,5255.44222,5512.1842292,0,38246,NONE,1.04885259859255
537.0,0,197.062,5027.4507784,5254.6580501,0,36558,NONE,1.045193335890264
538.0,0,198.3,5047.9306637,5297.5172175,0,36740,NONE,1.049443340336426
539.0,0,187.442,4814.4726338,5077.753009,0,35081,NONE,1.0546851950827678
540.0,0,188.604,4880.4707293,5140.4622449,0,35551,NONE,1.053271811269994
541.0,0,193.837,4943.9047235,5176.8916738,0,35965,NONE,1.0471261003863073
542.0,0,189.24,4874.9389297,5098.6459022,0,35454,NONE,1.045889184608466
543.0,0,188.139,4855.2195226,5062.0917391,0,35285,NONE,1.042608210717776
544.0,0,191.125,4970.6265226,5152.1451988,0,36076,NONE,1.0365182689495354
545.0,0,178.667,4711.7722421,4915.5152786,0,34247,NONE,1.0432412744146549
546.0,0,187.426,4855.7480191,5057.113076,0,35280,NONE,1.0414694205934767
547.0,0,193.041,4899.3938313,5147.448163,0,35669,NONE,1.0506295962809304
548.0,0,187.62,4822.9094205,5070.5604689,0,35117,NONE,1.0513488906400248
549.0,0,183.66,4652.4593416,4861.8576092,0,33829,NONE,1.045008081151331
550.0,0,185.942,4776.0470867,5031.7031071,0,34792,NONE,1.0535287897625492
551.0,0,190.86,4778.4889453,5028.2003705,0,34801,NONE,1.052257403555492
552.0,0,186.692,4830.6632812,5102.1383369,0,35211,NONE,1.056198298224703
553.0,0,181.909,4881.7801753,5119.1775854,0,35525,NONE,1.048629270793704
555.0,0,99.89,3393.8622095,3455.0971844,0,24533,NONE,1.0180428582894712
556.0,0,183.03,5375.3493895,5406.1296543,0,38751,NONE,1.005726188675312
557.0,0,186.471,5293.8278576,5398.8054636,0,38282,NONE,1.0198301888206074
558.0,0,198.857,5388.7679476,5507.9969356,0,38988,NONE,1.0221254634007948
559.0,0,194.694,5097.6308767,5276.6555774,0,36987,NONE,1.0351191965503577
560.0,0,192.686,5036.5390692,5285.924937,0,36658,NONE,1.0495153247842497
561.0,0,187.314,4824.0110532,5060.7314012,0,35108,NONE,1.0490712698187066
562.0,0,195.49,4923.2964957,5195.5605735,0,35879,NONE,1.0553011743326437
563.0,0,189.394,4706.8163448,5002.4397385,0,34357,NONE,1.062807505550243
564.0,0,197.812,4987.6974729,5187.1989201,0,36227,NONE,1.0399987064740723
565.0,0,191.03,4786.6932244,4975.2097315,0,34763,NONE,1.039383452889574
566.0,0,193.01,4878.3068407,5061.3468737,0,35414,NONE,1.0375212218044356
567.0,0,194.694,4860.6130036,5090.6055907,0,35361,NONE,1.0473176093076442
568.0,0,194.88,4879.8969455,5123.1462798,0,35521,NONE,1.049847227721543
569.0,0,198.253,4894.0429275,5113.5864272,0,35585,NONE,1.0448593326524311
570.0,0,189.683,4772.7203281,5011.0074642,0,34741,NONE,1.049926901163065
571.0,0,200.234,5073.0099566,5335.2596648,0,36941,NONE,1.0516950903789992
572.0,0,197.443,5036.0134083,5304.1216355,0,36684,NONE,1.0532381877216852
573.0,0,197.868,4891.605575,5151.6315796,0,35631,NONE,1.053157598382204
574.0,0,186.49,4569.4837999,4806.2933417,0,33275,NONE,1.051824134228287
575.0,0,194.562,4903.1908061,5190.2322526,0,35758,NONE,1.058541765526011
576.0,0,193.01,4910.9634405,5194.4275221,0,35808,NONE,1.0577206662265723
577.0,0,181.829,4715.5377147,4976.5187766,0,34365,NONE,1.055344920916745
578.0,0,188.563,4866.9136833,5102.6108789,0,35415,NONE,1.0484284725263888
579.0,0,188.52,4797.1135029,5059.905199,0,34955,NONE,1.0547812128983678
580.0,0,199.625,5064.3660615,5307.8699664,0,36849,NONE,1.048081813585939
581.0,0,201.711,4992.51635,5285.9961388,0,36411,NONE,1.0587839414486846
582.0,0,197.0,4875.9317868,5162.3553805,0,35560,NONE,1.058742329922539
583.0,0,195.78,4869.2953703,5196.3645792,0,35577,NONE,1.0671697204681687
584.0,0,194.353,4734.2543693,5102.0126534,0,34669,NONE,1.0776802967083443
585.0,0,193.98,4733.6801203,5124.1215248,0,34701,NONE,1.082481577668424
586.0,0,200.438,4904.6931641,5303.1432429,0,35945,NONE,1.0812385332718597
587.0,0,197.34,4904.0956888,5287.2869005,0,35916,NONE,1.0781369769303513
588.0,0,194.103,4743.5744282,5120.1837592,0,34750,NONE,1.0793935747610708
589.0,0,197.875,4871.495603,5284.936744,0,35730,NONE,1.0848694476385017
590.0,0,190.574,4805.309939,5177.2039341,0,35187,NONE,1.0773923013959412
591.0,0,192.126,4692.7312979,5077.7950203,0,34398,NONE,1.0820553528330754
592.0,0,195.78,5010.9716055,5367.6617661,0,36644,NONE,1.071181836314638
593.0,0,192.667,4827.9881958,5188.7591021,0,35333,NONE,1.074724894028085
594.0,0,196.286,4907.5153536,5284.4961062,0,35931,NONE,1.076817029685594
595.0,0,192.98,4862.237605,5117.3318761,0,35412,NONE,1.052464377890064
596.0,0,196.347,4924.1788773,5199.8195775,0,35891,NONE,1.0559769876497944
597.0,0,195.118,4867.5583154,5157.7250145,0,35506,NONE,1.0596123724254047
597.0,0,196.723,4841.1953776,5129.3957308,0,35313,NONE,1.0595308246664636
598.0,0,192.42,4886.8610191,5194.4503018,0,35673,NONE,1.0629420974932182
600.0,0,187.075,4745.5828985,5038.1840421,0,34632,NONE,1.0616575771318812
601.0,0,149.805,4010.3888823,4339.2291007,0,29396,NONE,1.0819970900705786
602.0,0,172.216,6372.4948076,4536.280315,42262,712,NONE,0.7118531206317997
603.0,0,175.255,4486.7271812,4738.8970237,0,32704,NONE,1.0562035159072356
604.0,0,176.649,4645.2480543,4924.2301736,0,33888,NONE,1.0600575289067184
